repayment_id,account_id,borrower_id,month_number,emi_due,payment_status,days_late
RPY013604,LA03004,BOR08814,1,29823.19,On-Time,0
RPY013605,LA03004,BOR08814,2,29823.19,On-Time,0
RPY013606,LA03004,BOR08814,3,29823.19,On-Time,0
RPY013607,LA06995,BOR02590,1,18249.72,On-Time,0
RPY013608,LA06995,BOR02590,2,18249.72,On-Time,0
RPY013609,LA06995,BOR02590,3,18249.72,On-Time,0
RPY013610,LA06995,BOR02590,4,18249.72,On-Time,0
RPY013611,LA06995,BOR02590,5,18249.72,On-Time,0
RPY013612,LA06995,BOR02590,6,18249.72,On-Time,0
RPY013613,LA01165,BOR02350,1,28204.38,Late,42
RPY013614,LA01165,BOR02350,2,28204.38,On-Time,0
RPY013615,LA01165,BOR02350,3,28204.38,On-Time,0
RPY013616,LA01165,BOR02350,4,28204.38,On-Time,0
RPY013617,LA01165,BOR02350,5,28204.38,On-Time,0
RPY013618,LA01165,BOR02350,6,28204.38,On-Time,0
RPY013619,LA01165,BOR02350,7,28204.38,Late,44
RPY013620,LA01165,BOR02350,8,28204.38,On-Time,0
RPY013621,LA01165,BOR02350,9,28204.38,On-Time,0
RPY013622,LA01165,BOR02350,10,28204.38,On-Time,0
RPY013623,LA01165,BOR02350,11,28204.38,On-Time,0
RPY013624,LA02196,BOR03915,1,4753.78,On-Time,0
RPY013625,LA02196,BOR03915,2,4753.78,On-Time,0
RPY013626,LA02196,BOR03915,3,4753.78,On-Time,0
RPY013627,LA02196,BOR03915,4,4753.78,On-Time,0
RPY013628,LA00546,BOR04174,1,161960.06,On-Time,0
RPY013629,LA00546,BOR04174,2,161960.06,On-Time,0
RPY013630,LA00546,BOR04174,3,161960.06,On-Time,0
RPY013631,LA00546,BOR04174,4,161960.06,On-Time,0
RPY013632,LA00546,BOR04174,5,161960.06,On-Time,0
RPY013633,LA00546,BOR04174,6,161960.06,On-Time,0
RPY013634,LA01422,BOR05122,1,6037.72,On-Time,0
RPY013635,LA01422,BOR05122,2,6037.72,On-Time,0
RPY013636,LA01422,BOR05122,3,6037.72,On-Time,0
RPY013637,LA01422,BOR05122,4,6037.72,On-Time,0
RPY013638,LA01422,BOR05122,5,6037.72,On-Time,0
RPY013639,LA01422,BOR05122,6,6037.72,Late,5
RPY013640,LA05881,BOR01617,1,53536.49,On-Time,0
RPY013641,LA05881,BOR01617,2,53536.49,On-Time,0
RPY013642,LA05881,BOR01617,3,53536.49,On-Time,0
RPY013643,LA05881,BOR01617,4,53536.49,On-Time,0
RPY013644,LA05881,BOR01617,5,53536.49,On-Time,0
RPY013645,LA05881,BOR01617,6,53536.49,On-Time,0
RPY013646,LA05881,BOR01617,7,53536.49,On-Time,0
RPY013647,LA05881,BOR01617,8,53536.49,On-Time,0
RPY013648,LA05881,BOR01617,9,53536.49,On-Time,0
RPY013649,LA05881,BOR01617,10,53536.49,On-Time,0
RPY013650,LA01921,BOR00037,1,15299.79,On-Time,0
RPY013651,LA01921,BOR00037,2,15299.79,Late,59
RPY013652,LA01921,BOR00037,3,15299.79,On-Time,0
RPY013653,LA01921,BOR00037,4,15299.79,On-Time,0
RPY013654,LA01921,BOR00037,5,15299.79,On-Time,0
RPY013655,LA01921,BOR00037,6,15299.79,On-Time,0
RPY013656,LA01921,BOR00037,7,15299.79,On-Time,0
RPY013657,LA01921,BOR00037,8,15299.79,On-Time,0
RPY013658,LA01921,BOR00037,9,15299.79,On-Time,0
RPY013659,LA01921,BOR00037,10,15299.79,On-Time,0
RPY013660,LA01921,BOR00037,11,15299.79,On-Time,0
RPY013661,LA00361,BOR07190,1,6290.95,On-Time,0
RPY013662,LA00361,BOR07190,2,6290.95,On-Time,0
RPY013663,LA00361,BOR07190,3,6290.95,Late,11
RPY013664,LA04259,BOR01132,1,8017.28,On-Time,0
RPY013665,LA04259,BOR01132,2,8017.28,On-Time,0
RPY013666,LA04259,BOR01132,3,8017.28,On-Time,0
RPY013667,LA04259,BOR01132,4,8017.28,On-Time,0
RPY013668,LA01262,BOR00373,1,4426.93,On-Time,0
RPY013669,LA01262,BOR00373,2,4426.93,On-Time,0
RPY013670,LA01262,BOR00373,3,4426.93,On-Time,0
RPY013671,LA01262,BOR00373,4,4426.93,On-Time,0
RPY013672,LA01262,BOR00373,5,4426.93,On-Time,0
RPY013673,LA01262,BOR00373,6,4426.93,On-Time,0
RPY013674,LA00623,BOR03507,1,14381.49,On-Time,0
RPY013675,LA00623,BOR03507,2,14381.49,On-Time,0
RPY013676,LA00623,BOR03507,3,14381.49,On-Time,0
RPY013677,LA00623,BOR03507,4,14381.49,On-Time,0
RPY013678,LA01345,BOR00298,1,10324.88,On-Time,0
RPY013679,LA01345,BOR00298,2,10324.88,On-Time,0
RPY013680,LA01345,BOR00298,3,10324.88,On-Time,0
RPY013681,LA01345,BOR00298,4,10324.88,On-Time,0
RPY013682,LA04647,BOR01596,1,4391.45,On-Time,0
RPY013683,LA04647,BOR01596,2,4391.45,On-Time,0
RPY013684,LA04647,BOR01596,3,4391.45,On-Time,0
RPY013685,LA04647,BOR01596,4,4391.45,On-Time,0
RPY013686,LA04647,BOR01596,5,4391.45,On-Time,0
RPY013687,LA04647,BOR01596,6,4391.45,Late,37
RPY013688,LA04647,BOR01596,7,4391.45,On-Time,0
RPY013689,LA02623,BOR06197,1,170477.22,On-Time,0
RPY013690,LA02623,BOR06197,2,170477.22,On-Time,0
RPY013691,LA02623,BOR06197,3,170477.22,On-Time,0
RPY013692,LA02623,BOR06197,4,170477.22,On-Time,0
RPY013693,LA02623,BOR06197,5,170477.22,On-Time,0
RPY013694,LA02623,BOR06197,6,170477.22,On-Time,0
RPY013695,LA02623,BOR06197,7,170477.22,On-Time,0
RPY013696,LA02623,BOR06197,8,170477.22,On-Time,0
RPY013697,LA02623,BOR06197,9,170477.22,Late,48
RPY013698,LA02623,BOR06197,10,170477.22,On-Time,0
RPY013699,LA02623,BOR06197,11,170477.22,Late,16
RPY013700,LA02623,BOR06197,12,170477.22,On-Time,0
RPY013701,LA04173,BOR08069,1,3084.79,Late,21
RPY013702,LA04173,BOR08069,2,3084.79,Late,31
RPY013703,LA04173,BOR08069,3,3084.79,On-Time,0
RPY013704,LA04173,BOR08069,4,3084.79,On-Time,0
RPY013705,LA04173,BOR08069,5,3084.79,On-Time,0
RPY013706,LA04173,BOR08069,6,3084.79,On-Time,0
RPY013707,LA04173,BOR08069,7,3084.79,On-Time,0
RPY013708,LA04173,BOR08069,8,3084.79,On-Time,0
RPY013709,LA04173,BOR08069,9,3084.79,On-Time,0
RPY013710,LA01644,BOR01407,1,46619.2,On-Time,0
RPY013711,LA01644,BOR01407,2,46619.2,On-Time,0
RPY013712,LA01644,BOR01407,3,46619.2,On-Time,0
RPY013713,LA01644,BOR01407,4,46619.2,On-Time,0
RPY013714,LA01644,BOR01407,5,46619.2,On-Time,0
RPY013715,LA01644,BOR01407,6,46619.2,Late,41
RPY013716,LA01644,BOR01407,7,46619.2,On-Time,0
RPY013717,LA01644,BOR01407,8,46619.2,On-Time,0
RPY013718,LA01644,BOR01407,9,46619.2,On-Time,0
RPY013719,LA01644,BOR01407,10,46619.2,On-Time,0
RPY013720,LA01644,BOR01407,11,46619.2,On-Time,0
RPY013721,LA06241,BOR04920,1,31752.26,On-Time,0
RPY013722,LA06241,BOR04920,2,31752.26,On-Time,0
RPY013723,LA06241,BOR04920,3,31752.26,On-Time,0
RPY013724,LA06241,BOR04920,4,31752.26,On-Time,0
RPY013725,LA06241,BOR04920,5,31752.26,On-Time,0
RPY013726,LA06241,BOR04920,6,31752.26,On-Time,0
RPY013727,LA06241,BOR04920,7,31752.26,On-Time,0
RPY013728,LA06241,BOR04920,8,31752.26,On-Time,0
RPY013729,LA05299,BOR08960,1,24526.51,On-Time,0
RPY013730,LA05299,BOR08960,2,24526.51,On-Time,0
RPY013731,LA05299,BOR08960,3,24526.51,On-Time,0
RPY013732,LA05299,BOR08960,4,24526.51,On-Time,0
RPY013733,LA05299,BOR08960,5,24526.51,On-Time,0
RPY013734,LA00678,BOR02685,1,15273.14,On-Time,0
RPY013735,LA00678,BOR02685,2,15273.14,On-Time,0
RPY013736,LA00678,BOR02685,3,15273.14,On-Time,0
RPY013737,LA00678,BOR02685,4,15273.14,On-Time,0
RPY013738,LA00678,BOR02685,5,15273.14,On-Time,0
RPY013739,LA00678,BOR02685,6,15273.14,Late,43
RPY013740,LA07086,BOR09669,1,43512.43,On-Time,0
RPY013741,LA07086,BOR09669,2,43512.43,On-Time,0
RPY013742,LA07086,BOR09669,3,43512.43,On-Time,0
RPY013743,LA07086,BOR09669,4,43512.43,On-Time,0
RPY013744,LA07086,BOR09669,5,43512.43,On-Time,0
RPY013745,LA07086,BOR09669,6,43512.43,Late,41
RPY013746,LA07086,BOR09669,7,43512.43,On-Time,0
RPY013747,LA07086,BOR09669,8,43512.43,On-Time,0
RPY013748,LA07086,BOR09669,9,43512.43,On-Time,0
RPY013749,LA07086,BOR09669,10,43512.43,On-Time,0
RPY013750,LA04248,BOR01720,1,4509.14,On-Time,0
RPY013751,LA04248,BOR01720,2,4509.14,On-Time,0
RPY013752,LA04248,BOR01720,3,4509.14,On-Time,0
RPY013753,LA04248,BOR01720,4,4509.14,On-Time,0
RPY013754,LA06951,BOR02116,1,12847.58,On-Time,0
RPY013755,LA06951,BOR02116,2,12847.58,On-Time,0
RPY013756,LA06951,BOR02116,3,12847.58,On-Time,0
RPY013757,LA06951,BOR02116,4,12847.58,On-Time,0
RPY013758,LA06951,BOR02116,5,12847.58,On-Time,0
RPY013759,LA06951,BOR02116,6,12847.58,On-Time,0
RPY013760,LA07119,BOR03119,1,11863.38,On-Time,0
RPY013761,LA07119,BOR03119,2,11863.38,On-Time,0
RPY013762,LA07119,BOR03119,3,11863.38,Late,40
RPY013763,LA07119,BOR03119,4,11863.38,On-Time,0
RPY013764,LA07119,BOR03119,5,11863.38,On-Time,0
RPY013765,LA07119,BOR03119,6,11863.38,On-Time,0
RPY013766,LA06904,BOR09180,1,137324.54,Late,14
RPY013767,LA06904,BOR09180,2,137324.54,On-Time,0
RPY013768,LA06904,BOR09180,3,137324.54,On-Time,0
RPY013769,LA06904,BOR09180,4,137324.54,Late,43
RPY013770,LA04063,BOR09310,1,29932.99,On-Time,0
RPY013771,LA04063,BOR09310,2,29932.99,On-Time,0
RPY013772,LA04063,BOR09310,3,29932.99,On-Time,0
RPY013773,LA04063,BOR09310,4,29932.99,On-Time,0
RPY013774,LA04063,BOR09310,5,29932.99,On-Time,0
RPY013775,LA04063,BOR09310,6,29932.99,On-Time,0
RPY013776,LA04063,BOR09310,7,29932.99,On-Time,0
RPY013777,LA04063,BOR09310,8,29932.99,On-Time,0
RPY013778,LA04063,BOR09310,9,29932.99,On-Time,0
RPY013779,LA04063,BOR09310,10,29932.99,On-Time,0
RPY013780,LA04063,BOR09310,11,29932.99,On-Time,0
RPY013781,LA03175,BOR01521,1,16235.39,On-Time,0
RPY013782,LA03175,BOR01521,2,16235.39,On-Time,0
RPY013783,LA03175,BOR01521,3,16235.39,On-Time,0
RPY013784,LA03175,BOR01521,4,16235.39,On-Time,0
RPY013785,LA03175,BOR01521,5,16235.39,On-Time,0
RPY013786,LA03175,BOR01521,6,16235.39,On-Time,0
RPY013787,LA03175,BOR01521,7,16235.39,On-Time,0
RPY013788,LA06846,BOR07367,1,37682.02,On-Time,0
RPY013789,LA06846,BOR07367,2,37682.02,On-Time,0
RPY013790,LA06846,BOR07367,3,37682.02,On-Time,0
RPY013791,LA06846,BOR07367,4,37682.02,On-Time,0
RPY013792,LA06846,BOR07367,5,37682.02,On-Time,0
RPY013793,LA06846,BOR07367,6,37682.02,On-Time,0
RPY013794,LA06846,BOR07367,7,37682.02,On-Time,0
RPY013795,LA06846,BOR07367,8,37682.02,Late,60
RPY013796,LA06846,BOR07367,9,37682.02,On-Time,0
RPY013797,LA06846,BOR07367,10,37682.02,On-Time,0
RPY013798,LA06846,BOR07367,11,37682.02,On-Time,0
RPY013799,LA04320,BOR00548,1,6558.98,On-Time,0
RPY013800,LA04320,BOR00548,2,6558.98,On-Time,0
RPY013801,LA04320,BOR00548,3,6558.98,On-Time,0
RPY013802,LA04320,BOR00548,4,6558.98,On-Time,0
RPY013803,LA04320,BOR00548,5,6558.98,On-Time,0
RPY013804,LA04320,BOR00548,6,6558.98,On-Time,0
RPY013805,LA04320,BOR00548,7,6558.98,On-Time,0
RPY013806,LA04320,BOR00548,8,6558.98,On-Time,0
RPY013807,LA04320,BOR00548,9,6558.98,On-Time,0
RPY013808,LA05585,BOR07948,1,18940.82,On-Time,0
RPY013809,LA05585,BOR07948,2,18940.82,On-Time,0
RPY013810,LA05585,BOR07948,3,18940.82,On-Time,0
RPY013811,LA05585,BOR07948,4,18940.82,On-Time,0
RPY013812,LA05585,BOR07948,5,18940.82,On-Time,0
RPY013813,LA05585,BOR07948,6,18940.82,On-Time,0
RPY013814,LA05585,BOR07948,7,18940.82,On-Time,0
RPY013815,LA06697,BOR04440,1,29092.51,Late,35
RPY013816,LA06697,BOR04440,2,29092.51,On-Time,0
RPY013817,LA06697,BOR04440,3,29092.51,On-Time,0
RPY013818,LA04818,BOR08776,1,7247.47,On-Time,0
RPY013819,LA04818,BOR08776,2,7247.47,On-Time,0
RPY013820,LA04818,BOR08776,3,7247.47,On-Time,0
RPY013821,LA04818,BOR08776,4,7247.47,On-Time,0
RPY013822,LA04818,BOR08776,5,7247.47,Late,33
RPY013823,LA04818,BOR08776,6,7247.47,On-Time,0
RPY013824,LA04818,BOR08776,7,7247.47,On-Time,0
RPY013825,LA04818,BOR08776,8,7247.47,Late,48
RPY013826,LA04818,BOR08776,9,7247.47,On-Time,0
RPY013827,LA06634,BOR09947,1,2843.02,On-Time,0
RPY013828,LA06634,BOR09947,2,2843.02,On-Time,0
RPY013829,LA06634,BOR09947,3,2843.02,On-Time,0
RPY013830,LA06634,BOR09947,4,2843.02,On-Time,0
RPY013831,LA06634,BOR09947,5,2843.02,On-Time,0
RPY013832,LA06634,BOR09947,6,2843.02,On-Time,0
RPY013833,LA04380,BOR00344,1,7367.36,On-Time,0
RPY013834,LA04380,BOR00344,2,7367.36,On-Time,0
RPY013835,LA04380,BOR00344,3,7367.36,On-Time,0
RPY013836,LA04380,BOR00344,4,7367.36,On-Time,0
RPY013837,LA04380,BOR00344,5,7367.36,Late,6
RPY013838,LA04380,BOR00344,6,7367.36,On-Time,0
RPY013839,LA04380,BOR00344,7,7367.36,On-Time,0
RPY013840,LA04380,BOR00344,8,7367.36,On-Time,0
RPY013841,LA04380,BOR00344,9,7367.36,Late,25
RPY013842,LA04380,BOR00344,10,7367.36,On-Time,0
RPY013843,LA04380,BOR00344,11,7367.36,On-Time,0
RPY013844,LA04380,BOR00344,12,7367.36,On-Time,0
RPY013845,LA00953,BOR08670,1,11710.49,On-Time,0
RPY013846,LA00953,BOR08670,2,11710.49,Late,56
RPY013847,LA00953,BOR08670,3,11710.49,On-Time,0
RPY013848,LA00953,BOR08670,4,11710.49,Late,17
RPY013849,LA00953,BOR08670,5,11710.49,Late,25
RPY013850,LA02213,BOR08240,1,3363.07,On-Time,0
RPY013851,LA02213,BOR08240,2,3363.07,On-Time,0
RPY013852,LA02213,BOR08240,3,3363.07,On-Time,0
RPY013853,LA02213,BOR08240,4,3363.07,On-Time,0
RPY013854,LA02213,BOR08240,5,3363.07,On-Time,0
RPY013855,LA02213,BOR08240,6,3363.07,On-Time,0
RPY013856,LA02213,BOR08240,7,3363.07,On-Time,0
RPY013857,LA02213,BOR08240,8,3363.07,On-Time,0
RPY013858,LA02213,BOR08240,9,3363.07,On-Time,0
RPY013859,LA02213,BOR08240,10,3363.07,On-Time,0
RPY013860,LA05944,BOR01011,1,11507.53,On-Time,0
RPY013861,LA05944,BOR01011,2,11507.53,On-Time,0
RPY013862,LA05944,BOR01011,3,11507.53,On-Time,0
RPY013863,LA05944,BOR01011,4,11507.53,On-Time,0
RPY013864,LA05944,BOR01011,5,11507.53,On-Time,0
RPY013865,LA05944,BOR01011,6,11507.53,On-Time,0
RPY013866,LA05944,BOR01011,7,11507.53,On-Time,0
RPY013867,LA05944,BOR01011,8,11507.53,On-Time,0
RPY013868,LA06401,BOR08504,1,9863.73,On-Time,0
RPY013869,LA06401,BOR08504,2,9863.73,On-Time,0
RPY013870,LA06401,BOR08504,3,9863.73,On-Time,0
RPY013871,LA06401,BOR08504,4,9863.73,On-Time,0
RPY013872,LA06401,BOR08504,5,9863.73,On-Time,0
RPY013873,LA06401,BOR08504,6,9863.73,On-Time,0
RPY013874,LA06401,BOR08504,7,9863.73,On-Time,0
RPY013875,LA06401,BOR08504,8,9863.73,On-Time,0
RPY013876,LA06401,BOR08504,9,9863.73,On-Time,0
RPY013877,LA05476,BOR08632,1,62137.22,On-Time,0
RPY013878,LA05476,BOR08632,2,62137.22,On-Time,0
RPY013879,LA05476,BOR08632,3,62137.22,On-Time,0
RPY013880,LA05476,BOR08632,4,62137.22,On-Time,0
RPY013881,LA05476,BOR08632,5,62137.22,On-Time,0
RPY013882,LA05476,BOR08632,6,62137.22,On-Time,0
RPY013883,LA04779,BOR04339,1,5257.97,On-Time,0
RPY013884,LA04779,BOR04339,2,5257.97,On-Time,0
RPY013885,LA04779,BOR04339,3,5257.97,On-Time,0
RPY013886,LA04779,BOR04339,4,5257.97,On-Time,0
RPY013887,LA04779,BOR04339,5,5257.97,On-Time,0
RPY013888,LA04779,BOR04339,6,5257.97,On-Time,0
RPY013889,LA04779,BOR04339,7,5257.97,On-Time,0
RPY013890,LA04779,BOR04339,8,5257.97,On-Time,0
RPY013891,LA04779,BOR04339,9,5257.97,On-Time,0
RPY013892,LA04779,BOR04339,10,5257.97,On-Time,0
RPY013893,LA02392,BOR03972,1,24893.72,On-Time,0
RPY013894,LA02392,BOR03972,2,24893.72,On-Time,0
RPY013895,LA02392,BOR03972,3,24893.72,On-Time,0
RPY013896,LA02392,BOR03972,4,24893.72,On-Time,0
RPY013897,LA02392,BOR03972,5,24893.72,On-Time,0
RPY013898,LA02392,BOR03972,6,24893.72,On-Time,0
RPY013899,LA02392,BOR03972,7,24893.72,On-Time,0
RPY013900,LA02328,BOR00379,1,3574.06,On-Time,0
RPY013901,LA02328,BOR00379,2,3574.06,On-Time,0
RPY013902,LA02328,BOR00379,3,3574.06,On-Time,0
RPY013903,LA02328,BOR00379,4,3574.06,On-Time,0
RPY013904,LA02328,BOR00379,5,3574.06,On-Time,0
RPY013905,LA00469,BOR02039,1,50948.45,On-Time,0
RPY013906,LA00469,BOR02039,2,50948.45,On-Time,0
RPY013907,LA00469,BOR02039,3,50948.45,On-Time,0
RPY013908,LA00469,BOR02039,4,50948.45,On-Time,0
RPY013909,LA00469,BOR02039,5,50948.45,On-Time,0
RPY013910,LA00469,BOR02039,6,50948.45,Late,52
RPY013911,LA00469,BOR02039,7,50948.45,Late,27
RPY013912,LA00469,BOR02039,8,50948.45,On-Time,0
RPY013913,LA00469,BOR02039,9,50948.45,On-Time,0
RPY013914,LA04277,BOR04207,1,14842.87,On-Time,0
RPY013915,LA04277,BOR04207,2,14842.87,On-Time,0
RPY013916,LA04277,BOR04207,3,14842.87,On-Time,0
RPY013917,LA04277,BOR04207,4,14842.87,On-Time,0
RPY013918,LA04277,BOR04207,5,14842.87,On-Time,0
RPY013919,LA04277,BOR04207,6,14842.87,On-Time,0
RPY013920,LA04277,BOR04207,7,14842.87,On-Time,0
RPY013921,LA04277,BOR04207,8,14842.87,On-Time,0
RPY013922,LA04277,BOR04207,9,14842.87,On-Time,0
RPY013923,LA04277,BOR04207,10,14842.87,On-Time,0
RPY013924,LA04277,BOR04207,11,14842.87,On-Time,0
RPY013925,LA04277,BOR04207,12,14842.87,On-Time,0
RPY013926,LA04290,BOR01830,1,28298.56,Late,30
RPY013927,LA04290,BOR01830,2,28298.56,On-Time,0
RPY013928,LA04290,BOR01830,3,28298.56,On-Time,0
RPY013929,LA04290,BOR01830,4,28298.56,On-Time,0
RPY013930,LA04290,BOR01830,5,28298.56,On-Time,0
RPY013931,LA04290,BOR01830,6,28298.56,On-Time,0
RPY013932,LA06439,BOR05996,1,22592.04,On-Time,0
RPY013933,LA06439,BOR05996,2,22592.04,On-Time,0
RPY013934,LA06439,BOR05996,3,22592.04,On-Time,0
RPY013935,LA06439,BOR05996,4,22592.04,On-Time,0
RPY013936,LA06439,BOR05996,5,22592.04,On-Time,0
RPY013937,LA00055,BOR03746,1,629.96,On-Time,0
RPY013938,LA00055,BOR03746,2,629.96,Late,7
RPY013939,LA00055,BOR03746,3,629.96,On-Time,0
RPY013940,LA00055,BOR03746,4,629.96,On-Time,0
RPY013941,LA00055,BOR03746,5,629.96,On-Time,0
RPY013942,LA04177,BOR01038,1,20381.57,Late,54
RPY013943,LA04177,BOR01038,2,20381.57,On-Time,0
RPY013944,LA04177,BOR01038,3,20381.57,On-Time,0
RPY013945,LA04177,BOR01038,4,20381.57,On-Time,0
RPY013946,LA04177,BOR01038,5,20381.57,On-Time,0
RPY013947,LA04177,BOR01038,6,20381.57,On-Time,0
RPY013948,LA04177,BOR01038,7,20381.57,On-Time,0
RPY013949,LA04177,BOR01038,8,20381.57,On-Time,0
RPY013950,LA04177,BOR01038,9,20381.57,On-Time,0
RPY013951,LA04177,BOR01038,10,20381.57,On-Time,0
RPY013952,LA04177,BOR01038,11,20381.57,On-Time,0
RPY013953,LA04177,BOR01038,12,20381.57,On-Time,0
RPY013954,LA02207,BOR05792,1,34712.07,On-Time,0
RPY013955,LA02207,BOR05792,2,34712.07,On-Time,0
RPY013956,LA02207,BOR05792,3,34712.07,On-Time,0
RPY013957,LA05384,BOR05674,1,24108.56,Late,8
RPY013958,LA05384,BOR05674,2,24108.56,Late,17
RPY013959,LA05384,BOR05674,3,24108.56,On-Time,0
RPY013960,LA05384,BOR05674,4,24108.56,On-Time,0
RPY013961,LA05384,BOR05674,5,24108.56,On-Time,0
RPY013962,LA01534,BOR05609,1,3212.66,On-Time,0
RPY013963,LA01534,BOR05609,2,3212.66,On-Time,0
RPY013964,LA01534,BOR05609,3,3212.66,Late,35
RPY013965,LA01534,BOR05609,4,3212.66,On-Time,0
RPY013966,LA06851,BOR05719,1,7587.19,Late,43
RPY013967,LA06851,BOR05719,2,7587.19,On-Time,0
RPY013968,LA06851,BOR05719,3,7587.19,Late,15
RPY013969,LA06851,BOR05719,4,7587.19,On-Time,0
RPY013970,LA06851,BOR05719,5,7587.19,Late,59
RPY013971,LA01679,BOR00345,1,6893.59,On-Time,0
RPY013972,LA01679,BOR00345,2,6893.59,On-Time,0
RPY013973,LA01679,BOR00345,3,6893.59,On-Time,0
RPY013974,LA01679,BOR00345,4,6893.59,On-Time,0
RPY013975,LA04111,BOR06098,1,6621.08,On-Time,0
RPY013976,LA04111,BOR06098,2,6621.08,On-Time,0
RPY013977,LA04111,BOR06098,3,6621.08,On-Time,0
RPY013978,LA04111,BOR06098,4,6621.08,On-Time,0
RPY013979,LA04111,BOR06098,5,6621.08,On-Time,0
RPY013980,LA06234,BOR08768,1,4985.05,On-Time,0
RPY013981,LA06234,BOR08768,2,4985.05,Late,13
RPY013982,LA06234,BOR08768,3,4985.05,On-Time,0
RPY013983,LA06234,BOR08768,4,4985.05,On-Time,0
RPY013984,LA06234,BOR08768,5,4985.05,On-Time,0
RPY013985,LA06234,BOR08768,6,4985.05,On-Time,0
RPY013986,LA06234,BOR08768,7,4985.05,On-Time,0
RPY013987,LA06234,BOR08768,8,4985.05,On-Time,0
RPY013988,LA06234,BOR08768,9,4985.05,On-Time,0
RPY013989,LA06234,BOR08768,10,4985.05,On-Time,0
RPY013990,LA05118,BOR00107,1,7519.28,On-Time,0
RPY013991,LA05118,BOR00107,2,7519.28,On-Time,0
RPY013992,LA05118,BOR00107,3,7519.28,Late,47
RPY013993,LA03215,BOR01021,1,20027.59,On-Time,0
RPY013994,LA03215,BOR01021,2,20027.59,On-Time,0
RPY013995,LA03215,BOR01021,3,20027.59,On-Time,0
RPY013996,LA03215,BOR01021,4,20027.59,On-Time,0
RPY013997,LA03215,BOR01021,5,20027.59,On-Time,0
RPY013998,LA03215,BOR01021,6,20027.59,On-Time,0
RPY013999,LA03215,BOR01021,7,20027.59,On-Time,0
RPY014000,LA06809,BOR00108,1,43330.94,Late,29
RPY014001,LA06809,BOR00108,2,43330.94,On-Time,0
RPY014002,LA06809,BOR00108,3,43330.94,On-Time,0
RPY014003,LA06608,BOR00913,1,80447.6,On-Time,0
RPY014004,LA06608,BOR00913,2,80447.6,Late,19
RPY014005,LA06608,BOR00913,3,80447.6,On-Time,0
RPY014006,LA06608,BOR00913,4,80447.6,Late,47
RPY014007,LA06608,BOR00913,5,80447.6,On-Time,0
RPY014008,LA06608,BOR00913,6,80447.6,On-Time,0
RPY014009,LA06608,BOR00913,7,80447.6,On-Time,0
RPY014010,LA06608,BOR00913,8,80447.6,On-Time,0
RPY014011,LA06608,BOR00913,9,80447.6,On-Time,0
RPY014012,LA06608,BOR00913,10,80447.6,On-Time,0
RPY014013,LA06608,BOR00913,11,80447.6,Late,8
RPY014014,LA04570,BOR06134,1,32232.27,On-Time,0
RPY014015,LA04570,BOR06134,2,32232.27,Late,8
RPY014016,LA04570,BOR06134,3,32232.27,On-Time,0
RPY014017,LA04570,BOR06134,4,32232.27,On-Time,0
RPY014018,LA04570,BOR06134,5,32232.27,On-Time,0
RPY014019,LA04570,BOR06134,6,32232.27,On-Time,0
RPY014020,LA04570,BOR06134,7,32232.27,On-Time,0
RPY014021,LA04570,BOR06134,8,32232.27,On-Time,0
RPY014022,LA04570,BOR06134,9,32232.27,On-Time,0
RPY014023,LA03970,BOR09091,1,12461.61,On-Time,0
RPY014024,LA03970,BOR09091,2,12461.61,On-Time,0
RPY014025,LA03970,BOR09091,3,12461.61,On-Time,0
RPY014026,LA03970,BOR09091,4,12461.61,On-Time,0
RPY014027,LA03970,BOR09091,5,12461.61,On-Time,0
RPY014028,LA03970,BOR09091,6,12461.61,On-Time,0
RPY014029,LA03970,BOR09091,7,12461.61,Late,37
RPY014030,LA03970,BOR09091,8,12461.61,On-Time,0
RPY014031,LA03970,BOR09091,9,12461.61,Late,36
RPY014032,LA04506,BOR03702,1,20842.7,On-Time,0
RPY014033,LA04506,BOR03702,2,20842.7,On-Time,0
RPY014034,LA04506,BOR03702,3,20842.7,On-Time,0
RPY014035,LA04506,BOR03702,4,20842.7,On-Time,0
RPY014036,LA04506,BOR03702,5,20842.7,On-Time,0
RPY014037,LA04506,BOR03702,6,20842.7,On-Time,0
RPY014038,LA04506,BOR03702,7,20842.7,On-Time,0
RPY014039,LA04506,BOR03702,8,20842.7,On-Time,0
RPY014040,LA03653,BOR05236,1,5160.51,On-Time,0
RPY014041,LA03653,BOR05236,2,5160.51,Late,24
RPY014042,LA03653,BOR05236,3,5160.51,On-Time,0
RPY014043,LA03653,BOR05236,4,5160.51,On-Time,0
RPY014044,LA03653,BOR05236,5,5160.51,On-Time,0
RPY014045,LA03653,BOR05236,6,5160.51,On-Time,0
RPY014046,LA00149,BOR07380,1,61651.63,On-Time,0
RPY014047,LA00149,BOR07380,2,61651.63,On-Time,0
RPY014048,LA00149,BOR07380,3,61651.63,On-Time,0
RPY014049,LA00149,BOR07380,4,61651.63,On-Time,0
RPY014050,LA00149,BOR07380,5,61651.63,Late,57
RPY014051,LA00149,BOR07380,6,61651.63,Late,33
RPY014052,LA02201,BOR02607,1,92287.96,On-Time,0
RPY014053,LA02201,BOR02607,2,92287.96,On-Time,0
RPY014054,LA02201,BOR02607,3,92287.96,On-Time,0
RPY014055,LA02201,BOR02607,4,92287.96,On-Time,0
RPY014056,LA02201,BOR02607,5,92287.96,On-Time,0
