borrower_id,age,monthly_income,employment_type,years_employed,education,credit_score,existing_loans,loan_amount,loan_purpose,loan_tenure_months,dti_ratio,marital_status,dependents,city,previous_default,application_date,is_default
BOR09404,35,110587.13,Business Owner,10.6,Doctorate,779,3,1570416.83,Business,180,0.44,Single,4,Surat,1,2026-04-29,1
BOR09405,46,54496.74,Government Employee,29.0,Doctorate,683,4,1330067.43,Education,24,0.67,Single,1,Delhi,0,2024-12-22,0
BOR09406,60,61068.72,Business Owner,17.9,Graduate,697,1,1418186.02,Vehicle,24,0.17,Divorced,0,Bengaluru,1,2025-07-10,0
BOR09407,26,32986.78,Self-Employed,23.2,Post Graduate,642,1,739627.3,Education,24,0.61,Married,0,Surat,0,2026-05-20,0
BOR09408,26,130660.67,Government Employee,10.0,Graduate,900,1,295710.42,Vehicle,120,0.73,Married,0,Bengaluru,0,2025-11-16,0
BOR09409,59,107080.3,Self-Employed,26.7,High School,723,0,149513.54,Business,24,0.52,Single,0,Delhi,0,2025-01-04,0
BOR09410,55,41403.7,Self-Employed,24.0,Post Graduate,608,4,154541.88,Education,12,0.46,Divorced,1,Mumbai,0,2025-05-25,1
BOR09411,25,33991.26,Salaried,9.9,Post Graduate,630,0,1200787.98,Business,180,0.14,Single,1,Bengaluru,0,2025-01-31,0
BOR09412,39,143714.22,Self-Employed,5.9,Post Graduate,842,1,193138.12,Personal,48,0.15,Married,0,Delhi,0,2025-12-29,0
BOR09413,27,71192.25,Self-Employed,6.6,Graduate,593,4,1871273.27,Home,24,0.3,Single,1,Delhi,0,2024-08-07,0
BOR09414,49,76613.45,Salaried,0.8,Post Graduate,658,2,525814.69,Medical,24,0.49,Divorced,2,Jaipur,0,2025-05-10,0
BOR09415,23,16705.53,Salaried,18.2,Post Graduate,705,0,1491149.09,Business,120,0.31,Single,3,Bengaluru,0,2025-12-11,1
BOR09416,39,32178.17,Government Employee,14.1,Doctorate,607,1,1281914.56,Business,240,0.27,Single,2,Ahmedabad,0,2024-07-04,0
BOR09417,28,43251.88,Self-Employed,6.4,High School,635,1,970702.05,Education,48,0.18,Married,0,Ahmedabad,0,2025-12-24,0
BOR09418,55,48188.3,Government Employee,18.7,High School,672,2,1205758.14,Business,24,0.5,Married,2,Mumbai,1,2026-03-20,0
BOR09419,58,19189.06,Government Employee,5.9,High School,816,4,1943535.53,Education,12,0.18,Divorced,3,Ahmedabad,0,2025-07-06,0
BOR09420,52,29980.78,Self-Employed,18.6,Doctorate,594,1,851408.09,Vehicle,84,0.68,Divorced,2,Surat,0,2025-01-15,1
BOR09421,33,41594.51,Salaried,19.3,Post Graduate,670,0,1225721.67,Medical,60,0.49,Single,1,Surat,1,2026-01-14,0
BOR09422,57,101670.24,Self-Employed,1.0,Graduate,704,2,434524.43,Education,120,0.51,Single,4,Jaipur,0,2025-05-26,0
BOR09423,61,65070.9,Self-Employed,0.2,Post Graduate,704,0,1390293.84,Personal,180,0.39,Married,4,Delhi,0,2026-02-20,0
BOR09424,48,55035.34,Government Employee,2.4,Post Graduate,707,1,1574781.19,Education,60,0.18,Married,1,Bengaluru,0,2026-06-23,0
BOR09425,56,18650.59,Business Owner,19.9,Graduate,657,0,650626.54,Business,240,0.66,Single,0,Jaipur,0,2025-05-24,1
BOR09426,61,87652.07,Self-Employed,14.6,Graduate,900,0,1123296.33,Vehicle,180,0.54,Single,1,Ahmedabad,0,2024-11-27,0
BOR09427,32,26845.29,Self-Employed,17.2,High School,718,4,1274608.44,Medical,240,0.56,Single,3,Delhi,1,2026-02-06,0
BOR09428,60,36845.06,Self-Employed,11.8,Doctorate,864,1,407414.22,Education,12,0.52,Single,4,Jaipur,1,2025-05-15,0
BOR09429,49,24912.09,Government Employee,17.5,High School,736,4,525965.24,Business,240,0.67,Single,1,Delhi,1,2026-03-15,1
BOR09430,29,24255.4,Salaried,0.8,Post Graduate,651,3,424465.82,Personal,60,0.74,Married,0,Delhi,0,2025-07-22,1
BOR09431,30,48186.94,Self-Employed,27.7,Post Graduate,776,1,141721.82,Business,60,0.3,Single,0,Jaipur,0,2026-06-01,0
BOR09432,54,28607.28,Business Owner,27.6,Graduate,739,2,507626.6,Business,60,0.38,Divorced,4,Ahmedabad,0,2024-09-17,0
BOR09433,40,49483.22,Self-Employed,24.8,Doctorate,704,4,1465195.96,Business,48,0.61,Married,3,Mumbai,0,2025-12-30,0
BOR09434,62,79155.25,Salaried,17.7,Doctorate,564,3,560788.46,Vehicle,180,0.61,Single,1,Jaipur,0,2025-11-21,1
BOR09435,51,73518.88,Salaried,7.9,Post Graduate,628,4,1822443.26,Medical,84,0.63,Married,2,Bengaluru,0,2025-02-25,0
BOR09436,27,84790.33,Salaried,7.5,Doctorate,710,4,1207633.72,Personal,120,0.69,Divorced,1,Ahmedabad,0,2024-12-28,0
BOR09437,43,44145.04,Business Owner,18.0,Graduate,626,0,1151037.67,Vehicle,36,0.37,Single,0,Mumbai,0,2024-08-01,0
BOR09438,39,73987.21,Self-Employed,3.1,High School,793,4,586360.69,Vehicle,24,0.56,Married,4,Mumbai,0,2025-05-19,0
BOR09439,22,37555.47,Salaried,26.1,High School,578,4,1795112.62,Home,24,0.53,Divorced,3,Surat,0,2025-10-06,1
BOR09440,28,69362.77,Government Employee,23.0,Post Graduate,549,3,1660595.31,Vehicle,60,0.14,Divorced,1,Ahmedabad,0,2025-02-14,0
BOR09441,59,25520.66,Salaried,19.2,Graduate,584,4,1888098.12,Home,24,0.2,Divorced,2,Jaipur,0,2026-06-18,0
BOR09442,39,39825.98,Business Owner,7.2,Graduate,559,3,526920.29,Vehicle,120,0.19,Married,1,Delhi,0,2026-06-24,0
BOR09443,39,18594.11,Business Owner,11.9,Post Graduate,577,1,1010117.43,Education,84,0.25,Single,3,Ahmedabad,0,2025-09-25,0
BOR09444,40,67591.48,Business Owner,17.9,Post Graduate,565,4,901737.95,Home,24,0.23,Married,4,Bengaluru,0,2025-02-17,1
BOR09445,21,41351.55,Salaried,12.3,High School,855,1,296235.33,Business,84,0.32,Married,2,Jaipur,0,2026-01-29,0
BOR09446,50,47830.22,Government Employee,11.3,High School,710,2,1391164.83,Medical,60,0.52,Single,4,Bengaluru,0,2026-04-16,0
BOR09447,30,30545.72,Business Owner,15.9,Post Graduate,874,1,627235.28,Business,24,0.64,Married,1,Jaipur,0,2025-10-24,0
BOR09448,40,37397.26,Business Owner,28.1,High School,659,1,107359.43,Education,120,0.15,Single,4,Mumbai,1,2026-04-19,0
BOR09449,60,94705.69,Business Owner,27.5,Post Graduate,663,0,1219957.5,Vehicle,180,0.46,Married,4,Bengaluru,1,2024-10-02,0
BOR09450,63,50208.74,Self-Employed,7.1,High School,654,0,681138.09,Personal,240,0.63,Married,0,Surat,1,2024-08-08,1
BOR09451,32,42726.89,Government Employee,15.6,Doctorate,713,3,944579.45,Personal,120,0.56,Married,0,Ahmedabad,0,2024-11-06,0
BOR09452,54,64632.43,Salaried,23.1,Graduate,622,4,1956254.39,Personal,24,0.21,Divorced,2,Surat,1,2026-06-06,0
BOR09453,45,33421.67,Business Owner,25.8,High School,625,0,829510.3,Vehicle,84,0.31,Divorced,2,Ahmedabad,1,2025-07-03,0
BOR09454,39,24327.75,Salaried,15.7,Graduate,536,3,1906900.48,Home,36,0.31,Married,4,Bengaluru,0,2025-04-14,0
BOR09455,30,56873.43,Self-Employed,25.5,Doctorate,764,0,1092807.43,Home,240,0.32,Single,4,Delhi,0,2026-06-01,0
BOR09456,28,75774.92,Business Owner,5.9,High School,465,2,957184.06,Education,84,0.22,Single,0,Mumbai,0,2024-12-17,0
BOR09457,27,43367.58,Business Owner,24.0,High School,580,3,1923393.74,Home,48,0.31,Single,2,Surat,1,2026-06-15,1
BOR09458,30,52673.55,Salaried,5.3,Post Graduate,642,1,96427.86,Business,24,0.5,Married,4,Delhi,1,2025-08-11,0
BOR09459,62,65904.1,Business Owner,7.1,Doctorate,678,4,891828.3,Education,84,0.31,Married,3,Ahmedabad,0,2026-02-24,0
BOR09460,60,18996.29,Salaried,6.3,High School,592,2,770338.66,Personal,48,0.06,Married,3,Ahmedabad,0,2025-12-23,1
BOR09461,57,49162.8,Salaried,12.3,Doctorate,688,3,504085.46,Medical,120,0.68,Divorced,1,Mumbai,1,2025-09-01,0
BOR09462,29,24274.01,Salaried,28.7,Doctorate,541,1,383807.82,Business,240,0.5,Single,2,Bengaluru,1,2024-08-17,0
BOR09463,39,50418.96,Business Owner,27.4,High School,553,2,492346.83,Education,48,0.52,Single,2,Bengaluru,1,2026-04-07,0
BOR09464,43,21283.45,Government Employee,7.9,Doctorate,639,1,1218109.44,Vehicle,240,0.37,Divorced,3,Delhi,0,2025-06-19,0
BOR09465,33,38398.63,Self-Employed,14.0,Doctorate,600,1,899519.58,Home,24,0.52,Divorced,2,Delhi,0,2025-08-03,1
BOR09466,25,34479.89,Government Employee,7.4,Graduate,681,0,1569391.01,Home,120,0.42,Married,0,Jaipur,0,2025-10-13,0
BOR09467,34,34197.87,Salaried,11.2,Doctorate,686,3,1919125.92,Business,36,0.69,Married,3,Surat,0,2025-10-30,1
BOR09468,53,40528.7,Government Employee,3.5,Graduate,695,0,854603.64,Home,84,0.21,Divorced,1,Bengaluru,0,2025-07-18,0
BOR09469,50,76046.69,Self-Employed,24.3,Doctorate,755,4,272522.31,Medical,180,0.6,Divorced,4,Bengaluru,0,2024-12-09,0
BOR09470,60,93349.45,Self-Employed,13.2,Doctorate,755,1,387740.37,Business,12,0.31,Single,2,Bengaluru,0,2024-07-20,0
BOR09471,41,55230.95,Salaried,6.7,Graduate,640,1,1098911.58,Business,60,0.63,Divorced,1,Jaipur,1,2024-11-11,0
BOR09472,29,40381.2,Government Employee,4.6,Doctorate,601,0,380663.56,Medical,180,0.51,Divorced,1,Mumbai,0,2025-10-09,0
BOR09473,45,49131.94,Government Employee,8.1,Doctorate,742,3,835327.92,Business,12,0.17,Single,0,Surat,0,2024-09-05,0
BOR09474,27,34103.87,Business Owner,6.4,Graduate,676,4,773738.23,Medical,24,0.54,Divorced,2,Surat,0,2024-10-23,1
BOR09475,22,34937.6,Self-Employed,20.7,High School,698,0,839014.7,Business,36,0.64,Single,0,Delhi,0,2025-12-16,0
BOR09476,56,37246.32,Self-Employed,18.8,High School,613,3,467988.0,Business,60,0.38,Married,4,Delhi,0,2025-09-05,0
BOR09477,55,34892.13,Self-Employed,28.7,Post Graduate,725,1,1127990.19,Vehicle,36,0.71,Single,4,Mumbai,0,2024-08-03,0
BOR09478,56,46705.88,Self-Employed,18.0,High School,641,0,1990284.47,Education,60,0.6,Single,4,Delhi,0,2025-10-16,0
BOR09479,37,55865.5,Salaried,23.4,Doctorate,642,2,1618476.37,Medical,12,0.58,Divorced,2,Delhi,0,2025-09-08,0
BOR09480,31,86099.51,Salaried,28.0,Graduate,592,2,1093152.37,Medical,240,0.38,Single,0,Surat,0,2026-06-11,0
BOR09481,33,44645.74,Business Owner,16.1,Doctorate,553,0,737117.88,Business,120,0.45,Married,2,Bengaluru,0,2026-06-01,1
BOR09482,22,41215.22,Business Owner,14.2,Graduate,528,0,1238224.22,Medical,240,0.06,Divorced,4,Mumbai,1,2026-03-26,0
BOR09483,44,71193.6,Self-Employed,4.3,Graduate,748,3,1323506.35,Vehicle,120,0.64,Divorced,4,Ahmedabad,0,2025-01-23,0
BOR09484,29,72553.91,Salaried,3.7,Graduate,682,3,406692.97,Vehicle,24,0.08,Divorced,0,Jaipur,0,2025-03-28,0
BOR09485,58,31573.23,Business Owner,15.6,Post Graduate,607,1,1328852.03,Personal,84,0.6,Married,2,Ahmedabad,0,2025-12-18,0
BOR09486,59,105354.49,Business Owner,5.0,High School,809,3,1857599.32,Medical,180,0.74,Single,1,Ahmedabad,0,2026-05-21,0
BOR09487,32,52118.62,Business Owner,15.5,Doctorate,633,2,1611147.98,Education,36,0.13,Married,4,Surat,0,2025-06-01,0
BOR09488,41,97179.17,Business Owner,23.7,High School,617,4,813259.82,Personal,120,0.36,Married,4,Bengaluru,0,2025-03-26,1
BOR09489,34,54963.5,Self-Employed,24.2,Graduate,801,4,234591.53,Vehicle,240,0.06,Single,0,Surat,0,2024-07-23,0
BOR09490,33,32267.98,Self-Employed,5.0,High School,754,0,737898.95,Medical,84,0.11,Divorced,4,Delhi,0,2026-02-16,0
BOR09491,58,63594.38,Salaried,28.2,High School,676,4,286316.25,Medical,36,0.07,Divorced,0,Surat,1,2026-06-17,1
BOR09492,51,29830.4,Self-Employed,4.5,Doctorate,614,2,850310.93,Education,180,0.32,Single,1,Mumbai,1,2025-01-07,1
BOR09493,38,56654.43,Salaried,3.6,Graduate,551,1,591851.79,Medical,120,0.29,Single,3,Pune,0,2025-06-04,0
BOR09494,57,52332.45,Government Employee,27.8,Post Graduate,728,4,786915.79,Business,60,0.64,Married,4,Pune,1,2025-11-23,1
BOR09495,49,80226.57,Salaried,2.3,High School,554,1,739389.78,Vehicle,120,0.36,Divorced,3,Mumbai,0,2025-03-04,0
BOR09496,60,94667.27,Self-Employed,25.7,Doctorate,832,0,1687100.02,Vehicle,48,0.69,Divorced,1,Surat,1,2024-10-21,1
BOR09497,55,60178.82,Salaried,10.5,Post Graduate,586,2,1641438.64,Medical,24,0.14,Married,1,Mumbai,0,2025-06-10,0
BOR09498,57,41603.74,Government Employee,6.3,High School,675,1,386974.94,Medical,84,0.1,Divorced,2,Delhi,0,2026-04-20,0
BOR09499,22,56119.11,Business Owner,21.3,Graduate,681,1,1572415.34,Home,84,0.3,Single,4,Jaipur,0,2026-01-05,0
BOR09500,27,56420.2,Self-Employed,12.3,Post Graduate,671,1,1745390.92,Vehicle,36,0.13,Married,3,Ahmedabad,0,2026-04-11,0
BOR09501,60,55969.02,Self-Employed,14.9,Graduate,638,3,1597690.8,Home,240,0.7,Married,1,Ahmedabad,0,2025-01-02,0
BOR09502,45,41394.64,Government Employee,17.7,Post Graduate,628,1,1868457.94,Home,36,0.46,Divorced,0,Surat,0,2025-11-25,0
BOR09503,50,127852.15,Salaried,2.2,Graduate,811,1,1796862.2,Home,48,0.07,Single,0,Bengaluru,0,2025-07-08,0
BOR09504,58,64708.45,Salaried,22.1,Post Graduate,799,2,881452.27,Business,48,0.36,Married,0,Delhi,0,2025-03-08,0
BOR09505,50,73074.2,Salaried,20.4,Graduate,696,0,813127.82,Education,12,0.51,Divorced,2,Delhi,0,2026-05-15,0
BOR09506,51,23091.37,Salaried,6.8,High School,656,1,887229.57,Medical,240,0.49,Married,0,Mumbai,0,2025-02-15,0
BOR09507,23,41459.86,Government Employee,9.5,Post Graduate,578,0,1337008.34,Medical,12,0.64,Single,3,Mumbai,0,2025-02-08,0
BOR09508,30,23316.55,Business Owner,28.8,Doctorate,724,0,330592.65,Medical,120,0.46,Divorced,1,Mumbai,0,2025-12-22,0
BOR09509,26,57656.15,Government Employee,10.8,Doctorate,574,1,1160676.86,Business,240,0.46,Married,3,Bengaluru,0,2024-10-25,1
BOR09510,30,33760.97,Government Employee,22.3,Graduate,784,0,186861.69,Vehicle,24,0.23,Divorced,0,Delhi,0,2025-02-07,0
BOR09511,56,31607.56,Salaried,8.3,Post Graduate,695,1,242816.45,Home,48,0.24,Single,1,Pune,0,2025-08-04,0
BOR09512,62,44583.13,Salaried,24.6,Graduate,725,4,1461380.99,Business,240,0.59,Single,4,Jaipur,0,2026-01-12,0
BOR09513,63,31950.6,Salaried,12.1,Graduate,688,0,163179.76,Vehicle,48,0.43,Single,1,Ahmedabad,1,2025-05-11,0
BOR09514,42,53335.71,Self-Employed,17.3,Graduate,700,1,277328.26,Education,12,0.41,Divorced,0,Ahmedabad,1,2025-01-27,0
BOR09515,28,50997.76,Business Owner,11.1,Doctorate,711,3,1391770.27,Education,240,0.11,Divorced,3,Bengaluru,1,2024-10-23,0
BOR09516,41,146661.89,Salaried,4.3,Doctorate,900,1,1054953.48,Personal,24,0.63,Single,0,Jaipur,0,2025-01-21,0
BOR09517,23,35610.36,Business Owner,24.7,Post Graduate,471,4,1825548.97,Education,240,0.39,Single,1,Delhi,0,2025-09-30,0
BOR09518,21,66022.29,Business Owner,27.3,Doctorate,696,2,1422322.58,Personal,84,0.16,Divorced,4,Bengaluru,1,2025-10-02,0
BOR09519,55,83326.42,Business Owner,14.1,High School,705,1,286289.37,Personal,84,0.16,Divorced,0,Surat,0,2026-06-16,0
BOR09520,22,50478.46,Salaried,15.9,High School,781,3,1524116.75,Business,84,0.64,Single,0,Jaipur,0,2026-01-08,0
BOR09521,46,92446.95,Self-Employed,11.6,Doctorate,555,2,706357.93,Business,84,0.07,Married,1,Delhi,0,2025-10-19,0
BOR09522,58,32587.92,Self-Employed,26.3,Doctorate,670,1,503103.79,Vehicle,60,0.73,Single,4,Delhi,0,2024-08-09,0
BOR09523,36,51493.91,Business Owner,10.2,Post Graduate,659,4,343930.79,Vehicle,84,0.35,Married,3,Mumbai,0,2025-10-20,0
BOR09524,23,60907.01,Salaried,21.8,High School,769,3,1025723.83,Education,12,0.28,Single,1,Delhi,1,2026-03-05,0
BOR09525,24,116001.09,Government Employee,23.6,High School,732,3,306136.57,Medical,84,0.56,Single,2,Jaipur,0,2025-11-15,0
BOR09526,52,32010.95,Government Employee,17.6,High School,666,1,200910.94,Vehicle,60,0.16,Single,2,Ahmedabad,0,2025-02-09,0
BOR09527,39,47208.25,Business Owner,8.4,Doctorate,726,1,811801.63,Vehicle,180,0.72,Divorced,2,Pune,0,2024-11-28,1
BOR09528,59,59520.97,Salaried,15.6,Graduate,864,3,1890167.33,Home,24,0.52,Single,4,Surat,0,2026-04-09,0
BOR09529,47,38919.22,Government Employee,19.5,Graduate,714,1,1079411.9,Home,48,0.32,Divorced,1,Jaipur,0,2026-05-22,0
BOR09530,21,159110.74,Self-Employed,21.6,Doctorate,627,2,1135247.78,Medical,120,0.54,Divorced,2,Bengaluru,0,2025-02-26,1
BOR09531,23,52710.73,Self-Employed,23.0,High School,594,4,1706867.44,Business,84,0.29,Married,4,Delhi,1,2024-11-26,0
BOR09532,64,51074.64,Government Employee,23.2,High School,609,2,743441.2,Personal,36,0.66,Single,4,Mumbai,0,2024-08-17,0
BOR09533,59,82735.2,Government Employee,24.2,Post Graduate,693,1,621993.17,Home,12,0.14,Single,2,Ahmedabad,1,2025-10-05,0
BOR09534,21,30708.7,Self-Employed,25.5,Graduate,755,3,810477.72,Home,84,0.23,Single,3,Surat,0,2024-10-31,0
BOR09535,33,53628.34,Salaried,10.0,Graduate,765,2,1018598.11,Business,180,0.31,Divorced,1,Surat,0,2025-08-20,0
BOR09536,52,27616.5,Government Employee,6.9,High School,713,1,393280.54,Business,60,0.07,Married,4,Jaipur,0,2024-10-25,0
BOR09537,53,72162.14,Business Owner,2.7,Post Graduate,641,2,736535.38,Medical,120,0.55,Single,1,Ahmedabad,0,2025-03-05,0
BOR09538,34,26121.1,Self-Employed,4.2,Post Graduate,676,4,1059913.24,Vehicle,60,0.72,Divorced,0,Jaipur,1,2026-01-08,1
BOR09539,63,90586.24,Business Owner,20.7,High School,781,0,965238.12,Education,12,0.74,Married,0,Bengaluru,0,2026-06-12,0
BOR09540,62,39568.39,Business Owner,1.9,Graduate,564,4,687091.92,Personal,12,0.24,Divorced,2,Mumbai,0,2025-04-28,0
BOR09541,42,39513.99,Salaried,22.3,Post Graduate,637,2,120659.11,Home,84,0.61,Single,0,Ahmedabad,0,2025-10-28,0
BOR09542,27,61280.89,Business Owner,21.5,Post Graduate,670,1,1848293.47,Medical,36,0.58,Married,2,Ahmedabad,0,2025-04-19,0
BOR09543,44,33636.53,Salaried,10.4,Post Graduate,779,1,1036457.55,Personal,84,0.39,Single,1,Surat,0,2025-05-28,0
BOR09544,47,52586.41,Government Employee,16.1,High School,719,0,1818000.11,Business,60,0.32,Divorced,1,Ahmedabad,0,2025-01-01,0
BOR09545,38,20692.1,Government Employee,4.8,Post Graduate,461,3,1494942.65,Education,24,0.48,Single,3,Surat,0,2025-06-10,1
BOR09546,39,23890.28,Salaried,2.1,Graduate,636,1,58632.38,Medical,36,0.24,Married,3,Pune,0,2024-09-29,0
BOR09547,26,65393.49,Government Employee,16.2,High School,469,3,1295968.82,Vehicle,24,0.05,Single,0,Pune,0,2026-05-25,0
BOR09548,65,108708.58,Business Owner,6.2,Graduate,695,0,925694.02,Home,48,0.39,Married,2,Delhi,0,2025-09-08,1
BOR09549,29,96775.34,Salaried,3.2,Graduate,600,4,304501.45,Personal,84,0.58,Divorced,4,Ahmedabad,0,2024-12-18,0
BOR09550,30,63065.55,Salaried,3.7,Doctorate,687,1,349113.6,Medical,24,0.19,Single,3,Surat,0,2025-04-25,0
BOR09551,44,73780.01,Self-Employed,26.5,High School,658,1,1592071.29,Business,120,0.59,Single,2,Delhi,1,2025-03-14,0
BOR09552,39,62106.6,Business Owner,18.6,High School,779,4,660853.09,Education,36,0.43,Divorced,1,Surat,1,2025-06-15,0
BOR09553,24,35398.04,Business Owner,10.4,Graduate,701,3,290463.13,Business,48,0.55,Single,2,Delhi,0,2025-04-15,0
BOR09554,41,19073.76,Salaried,2.6,Graduate,743,4,388232.82,Medical,48,0.45,Divorced,0,Pune,0,2025-12-22,0
BOR09555,43,130265.67,Salaried,23.0,Graduate,568,0,858720.39,Medical,60,0.64,Divorced,3,Bengaluru,0,2025-01-07,0
BOR09556,50,46831.41,Government Employee,0.0,Post Graduate,759,3,313174.53,Education,36,0.38,Single,4,Ahmedabad,1,2026-06-12,0
BOR09557,61,49796.94,Salaried,0.5,Doctorate,694,1,1808383.03,Personal,240,0.24,Divorced,1,Delhi,0,2025-05-23,0
BOR09558,63,40315.86,Business Owner,20.6,High School,641,4,1430003.67,Business,240,0.56,Married,3,Ahmedabad,0,2025-09-13,0
BOR09559,25,46941.29,Government Employee,29.5,Doctorate,683,0,988708.7,Medical,240,0.11,Single,0,Surat,1,2024-12-31,1
BOR09560,62,27153.99,Salaried,13.7,High School,674,0,378206.33,Home,36,0.42,Divorced,3,Delhi,0,2026-01-02,0
BOR09561,22,107394.79,Salaried,18.7,Graduate,642,4,1018794.76,Business,120,0.47,Divorced,4,Delhi,0,2025-11-10,0
BOR09562,46,26406.69,Self-Employed,27.2,High School,666,4,426169.58,Personal,48,0.2,Married,1,Surat,0,2025-11-26,1
BOR09563,39,34292.9,Business Owner,12.5,High School,559,1,101365.98,Business,120,0.31,Married,1,Delhi,0,2026-03-01,0
BOR09564,62,52553.36,Self-Employed,14.3,High School,616,1,1557742.99,Home,36,0.69,Married,2,Pune,0,2024-07-27,0
BOR09565,22,35869.51,Self-Employed,13.9,Graduate,693,2,622022.55,Business,120,0.62,Single,3,Pune,0,2024-08-02,1
BOR09566,51,22774.86,Government Employee,7.5,Graduate,523,3,689138.26,Education,84,0.43,Divorced,1,Jaipur,0,2024-12-09,0
BOR09567,30,68558.05,Salaried,4.6,Graduate,506,4,1176698.45,Education,180,0.16,Single,1,Surat,0,2026-02-05,0
BOR09568,60,30081.36,Business Owner,14.7,High School,518,2,176572.39,Vehicle,120,0.53,Single,1,Jaipur,1,2025-02-27,1
BOR09569,34,38442.99,Self-Employed,0.5,Post Graduate,718,1,917530.66,Education,12,0.2,Divorced,0,Ahmedabad,0,2024-11-24,0
BOR09570,44,51853.05,Self-Employed,29.2,High School,895,0,743035.07,Medical,240,0.47,Single,4,Pune,0,2025-03-08,0
BOR09571,49,84411.41,Government Employee,20.5,Doctorate,596,1,1802915.49,Personal,48,0.63,Married,1,Delhi,0,2025-12-12,0
BOR09572,63,26942.83,Government Employee,13.5,Doctorate,900,0,1399745.42,Home,120,0.23,Divorced,4,Mumbai,0,2025-05-26,0
BOR09573,45,83390.19,Self-Employed,10.6,Doctorate,733,4,1818323.55,Education,36,0.07,Married,3,Pune,0,2024-11-07,0
BOR09574,22,50890.21,Salaried,14.5,High School,704,0,1156662.06,Education,48,0.7,Married,3,Surat,0,2025-02-12,0
BOR09575,64,23364.27,Government Employee,6.4,Graduate,694,4,559823.27,Education,180,0.08,Married,2,Pune,0,2024-11-15,0
BOR09576,52,50798.17,Self-Employed,14.3,Doctorate,598,1,1594034.28,Business,12,0.66,Married,2,Delhi,0,2026-06-09,1
BOR09577,55,37449.06,Government Employee,0.6,Graduate,816,0,366515.91,Home,240,0.56,Single,1,Surat,0,2024-12-21,0
BOR09578,62,46046.75,Business Owner,4.7,Doctorate,866,2,429350.02,Vehicle,36,0.42,Divorced,1,Jaipur,0,2025-05-30,0
BOR09579,31,20530.36,Salaried,19.6,High School,633,2,173136.01,Vehicle,48,0.63,Divorced,0,Mumbai,0,2024-10-30,0
BOR09580,24,22614.82,Government Employee,29.9,Graduate,571,0,716692.03,Business,36,0.66,Divorced,0,Mumbai,0,2025-05-04,0
BOR09581,37,32399.46,Government Employee,9.7,Graduate,708,3,1879962.71,Personal,48,0.7,Divorced,1,Surat,0,2026-04-09,0
BOR09582,57,56017.15,Salaried,5.1,Graduate,618,0,1379211.1,Home,180,0.26,Single,0,Bengaluru,1,2026-03-07,0
BOR09583,44,16092.37,Business Owner,28.8,Doctorate,812,1,91325.51,Personal,36,0.25,Single,4,Mumbai,0,2025-05-03,0
BOR09584,55,42493.98,Government Employee,1.7,Graduate,579,0,1523133.02,Education,12,0.22,Divorced,4,Bengaluru,1,2025-06-12,1
BOR09585,51,56244.6,Government Employee,17.6,Graduate,698,2,1668895.24,Education,240,0.64,Divorced,2,Surat,0,2024-11-09,0
BOR09586,28,41716.91,Business Owner,13.6,Post Graduate,693,3,255187.86,Vehicle,120,0.09,Divorced,4,Surat,0,2024-12-31,0
BOR09587,54,27514.96,Salaried,2.0,Post Graduate,748,0,505697.41,Personal,60,0.7,Divorced,0,Surat,0,2024-11-25,1
BOR09588,23,29779.23,Salaried,19.0,Graduate,625,4,1780525.47,Education,180,0.22,Divorced,1,Pune,0,2025-02-12,0
BOR09589,55,67805.66,Self-Employed,8.1,Post Graduate,788,3,216167.7,Vehicle,24,0.47,Married,1,Delhi,0,2024-09-12,0
BOR09590,44,108324.57,Government Employee,25.1,High School,775,1,478983.72,Education,120,0.14,Single,0,Mumbai,0,2026-06-12,0
BOR09591,35,41687.8,Government Employee,23.3,High School,541,3,1725747.55,Medical,84,0.49,Married,2,Jaipur,0,2024-11-13,0
BOR09592,38,98965.62,Government Employee,8.8,Post Graduate,803,4,538962.77,Home,84,0.34,Single,4,Delhi,0,2025-08-23,0
